state,district,crop_type,crop_rank_1,crop_rank_2,crop_rank_3,crop_rank_4,crop_rank_5,lat,lon,uv_index_max,temperature_2m_mean,cloud_cover_mean,relative_humidity_2m_mean,sunshine_duration,precipitation_sum,et0_fao_evapotranspiration,temperature_2m_min,temperature_2m_max,shortwave_radiation_sum,elev_mean,elev_min,elev_max,slope_mean,slope_min,slope_max,slope_std
Pulau Pinang,Seberang Perai Utara,herbs,belalai_gajah,misai_kucing,,,,5.49928,100.4468,7.81,28.45,88.65,80.43,10246568.04,2665.3,1428.15,25.0,33.0,6414.78,8.640352375356953,-32.0,74.0,0.9195383935007778,0.0,10.984134674072266,0.7582897445015776
Pulau Pinang,Seberang Perai Utara,industrial_crops,coconut,roselle,mushroom,,,5.49928,100.4468,7.81,28.45,88.65,80.43,10246568.04,2665.3,1428.15,25.0,33.0,6414.78,8.640352375356953,-32.0,74.0,0.9195383935007778,0.0,10.984134674072266,0.7582897445015776
Pulau Pinang,Seberang Perai Utara,spices,lemon_grass,calamondin_lime,ginger,lime,nutmeg,5.49928,100.4468,7.81,28.45,88.65,80.43,10246568.04,2665.3,1428.15,25.0,33.0,6414.78,8.640352375356953,-32.0,74.0,0.9195383935007778,0.0,10.984134674072266,0.7582897445015776
Pulau Pinang,Seberang Perai Utara,vegetable,mustard,water_spinach,long_bean,cucumber,ladys_finger,5.49928,100.4468,7.81,28.45,88.65,80.43,10246568.04,2665.3,1428.15,25.0,33.0,6414.78,8.640352375356953,-32.0,74.0,0.9195383935007778,0.0,10.984134674072266,0.7582897445015776
Pulau Pinang,Timur Laut,cash_crops,cassava,groundnuts,sweet_corn,sweet_potato,yam,5.4103136,100.2870311,7.81,28.69,90.41,78.35,10229889.02,2961.9,1394.74,26.63,31.41,6364.97,182.6714362368092,-26.0,827.0,10.549637595057034,0.0,44.49152755737305,9.006713607999519
Pulau Pinang,Timur Laut,fruit,durian,rambutan,cempedak,mangosteen,banana,5.4103136,100.2870311,7.81,28.69,90.41,78.35,10229889.02,2961.9,1394.74,26.63,31.41,6364.97,182.6714362368092,-26.0,827.0,10.549637595057034,0.0,44.49152755737305,9.006713607999519
Pulau Pinang,Timur Laut,herbs,belalai_gajah,misai_kucing,,,,5.4103136,100.2870311,7.81,28.69,90.41,78.35,10229889.02,2961.9,1394.74,26.63,31.41,6364.97,182.6714362368092,-26.0,827.0,10.549637595057034,0.0,44.49152755737305,9.006713607999519
Pulau Pinang,Timur Laut,industrial_crops,coconut,mushroom,roselle,,,5.4103136,100.2870311,7.81,28.69,90.41,78.35,10229889.02,2961.9,1394.74,26.63,31.41,6364.97,182.6714362368092,-26.0,827.0,10.549637595057034,0.0,44.49152755737305,9.006713607999519
Pulau Pinang,Timur Laut,spices,calamondin_lime,ginger,lemon_grass,lime,nutmeg,5.4103136,100.2870311,7.81,28.69,90.41,78.35,10229889.02,2961.9,1394.74,26.63,31.41,6364.97,182.6714362368092,-26.0,827.0,10.549637595057034,0.0,44.49152755737305,9.006713607999519
Pulau Pinang,Timur Laut,vegetable,ladys_finger,red_chilli,mustard,chinese_spinach,brinjal,5.4103136,100.2870311,7.81,28.69,90.41,78.35,10229889.02,2961.9,1394.74,26.63,31.41,6364.97,182.6714362368092,-26.0,827.0,10.549637595057034,0.0,44.49152755737305,9.006713607999519
Sabah,Beaufort,cash_crops,cassava,yam,sweet_corn,groundnuts,sweet_potato,5.3470611,115.7430094,8.09,27.97,82.11,83.8,11467858.23,2065.6,1500.81,24.58,33.01,6945.06,115.70154701983158,-9.0,1214.0,6.488490936062153,0.0,39.728981018066406,7.279715996328546
Sabah,Beaufort,fruit,rambutan,pineapple,banana,durian,cempedak,5.3470611,115.7430094,8.09,27.97,82.11,83.8,11467858.23,2065.6,1500.81,24.58,33.01,6945.06,115.70154701983158,-9.0,1214.0,6.488490936062153,0.0,39.728981018066406,7.279715996328546
Sabah,Beaufort,industrial_crops,sago,coconut,coffee,tea,,5.3470611,115.7430094,8.09,27.97,82.11,83.8,11467858.23,2065.6,1500.81,24.58,33.01,6945.06,115.70154701983158,-9.0,1214.0,6.488490936062153,0.0,39.728981018066406,7.279715996328546
Sabah,Beaufort,spices,calamondin_lime,lime,black_pepper,cinnamon,ginger,5.3470611,115.7430094,8.09,27.97,82.11,83.8,11467858.23,2065.6,1500.81,24.58,33.01,6945.06,115.70154701983158,-9.0,1214.0,6.488490936062153,0.0,39.728981018066406,7.279715996328546
Sabah,Beaufort,vegetable,sweet_shoot,mustard,long_bean,chinese_spinach,water_spinach,5.3470611,115.7430094,8.09,27.97,82.11,83.8,11467858.23,2065.6,1500.81,24.58,33.01,6945.06,115.70154701983158,-9.0,1214.0,6.488490936062153,0.0,39.728981018066406,7.279715996328546
Sabah,Beluran,cash_crops,sweet_corn,cassava,groundnuts,sweet_potato,yam,5.8979788,117.5598077,7.93,27.63,83.27,84.31,12539676.17,1533.9,1461.78,24.57,32.16,6835.11,121.1308333843585,-33.0,1820.0,6.480431916164371,0.0,57.16363906860352,7.364722919871083
Sabah,Beluran,fruit,banana,rambutan,jackfruit,pineapple,durian,5.8979788,117.5598077,7.93,27.63,83.27,84.31,12539676.17,1533.9,1461.78,24.57,32.16,6835.11,121.1308333843585,-33.0,1820.0,6.480431916164371,0.0,57.16363906860352,7.364722919871083
Sabah,Beluran,industrial_crops,coconut,coffee,sago,tea,,5.8979788,117.5598077,7.93,27.63,83.27,84.31,12539676.17,1533.9,1461.78,24.57,32.16,6835.11,121.1308333843585,-33.0,1820.0,6.480431916164371,0.0,57.16363906860352,7.364722919871083
Sabah,Beluran,spices,black_pepper,calamondin_lime,cinnamon,ginger,greater_galangal,5.8979788,117.5598077,7.93,27.63,83.27,84.31,12539676.17,1533.9,1461.78,24.57,32.16,6835.11,121.1308333843585,-33.0,1820.0,6.480431916164371,0.0,57.16363906860352,7.364722919871083
Sabah,Beluran,vegetable,sweet_shoot,angled_loofah,birds_eye_chili,bitter_gourd,bottle_gourd,5.8979788,117.5598077,7.93,27.63,83.27,84.31,12539676.17,1533.9,1461.78,24.57,32.16,6835.11,121.1308333843585,-33.0,1820.0,6.480431916164371,0.0,57.16363906860352,7.364722919871083
Sabah,Keningau,cash_crops,cassava,yambean,yam,sweet_corn,cassava,5.3316751,116.1523241,8.16,27.23,83.77,80.52,12590872.4,944.6,1578.19,23.33,32.67,7158.73,550.2036569742029,227.0,1668.0,9.002386106959255,0.0,46.95651626586914,6.920448740682593
Sabah,Keningau,fruit,banana,banana,papaya,durian,pineapple,5.3316751,116.1523241,8.16,27.23,83.77,80.52,12590872.4,944.6,1578.19,23.33,32.67,7158.73,550.2036569742029,227.0,1668.0,9.002386106959255,0.0,46.95651626586914,6.920448740682593
Sabah,Keningau,industrial_crops,coffee,coconut,coffee,coconut,sago,5.3316751,116.1523241,8.16,27.23,83.77,80.52,12590872.4,944.6,1578.19,23.33,32.67,7158.73,550.2036569742029,227.0,1668.0,9.002386106959255,0.0,46.95651626586914,6.920448740682593
Sabah,Keningau,spices,black_pepper,black_pepper,calamondin_lime,calamondin_lime,cinnamon,5.3316751,116.1523241,8.16,27.23,83.77,80.52,12590872.4,944.6,1578.19,23.33,32.67,7158.73,550.2036569742029,227.0,1668.0,9.002386106959255,0.0,46.95651626586914,6.920448740682593
Sabah,Keningau,vegetable,mustard,brinjal,bitter_gourd,cucumber,angled_loofah,5.3316751,116.1523241,8.16,27.23,83.77,80.52,12590872.4,944.6,1578.19,23.33,32.67,7158.73,550.2036569742029,227.0,1668.0,9.002386106959255,0.0,46.95651626586914,6.920448740682593
Sabah,Kinabatangan,cash_crops,cassava,groundnuts,sweet_corn,sweet_potato,yam,5.588993,117.8466525,7.78,27.99,83.16,84.55,12339560.46,1361.1,1444.84,24.82,32.49,6672.2,52.2722354778085,-37.0,1211.0,3.535436443364255,0.0,42.03392028808594,4.139663836808995
Sabah,Kinabatangan,fruit,banana,durian,rambutan,cempedak,jackfruit,5.588993,117.8466525,7.78,27.99,83.16,84.55,12339560.46,1361.1,1444.84,24.82,32.49,6672.2,52.2722354778085,-37.0,1211.0,3.535436443364255,0.0,42.03392028808594,4.139663836808995
Sabah,Kinabatangan,industrial_crops,coconut,coffee,sago,tea,,5.588993,117.8466525,7.78,27.99,83.16,84.55,12339560.46,1361.1,1444.84,24.82,32.49,6672.2,52.2722354778085,-37.0,1211.0,3.535436443364255,0.0,42.03392028808594,4.139663836808995
Sabah,Kinabatangan,spices,calamondin_lime,black_pepper,cinnamon,ginger,greater_galangal,5.588993,117.8466525,7.78,27.99,83.16,84.55,12339560.46,1361.1,1444.84,24.82,32.49,6672.2,52.2722354778085,-37.0,1211.0,3.535436443364255,0.0,42.03392028808594,4.139663836808995
Sabah,Kinabatangan,vegetable,angled_loofah,birds_eye_chili,bitter_gourd,bottle_gourd,brinjal,5.588993,117.8466525,7.78,27.99,83.16,84.55,12339560.46,1361.1,1444.84,24.82,32.49,6672.2,52.2722354778085,-37.0,1211.0,3.535436443364255,0.0,42.03392028808594,4.139663836808995
Sabah,Kota Belud,cash_crops,cassava,sweet_potato,sweet_corn,yambean,yam,6.3497629,116.4292891,7.93,28.41,74.0,77.88,12408811.45,889.2,1677.74,24.55,32.92,7461.26,457.6062445139829,-20.0,4059.0,13.032015727504737,0.0,72.16496276855469,10.525291095709097
Sabah,Kota Belud,fruit,banana,pineapple,durian,rambutan,jackfruit,6.3497629,116.4292891,7.93,28.41,74.0,77.88,12408811.45,889.2,1677.74,24.55,32.92,7461.26,457.6062445139829,-20.0,4059.0,13.032015727504737,0.0,72.16496276855469,10.525291095709097
Sabah,Kota Belud,industrial_crops,coconut,coffee,sago,tea,,6.3497629,116.4292891,7.93,28.41,74.0,77.88,12408811.45,889.2,1677.74,24.55,32.92,7461.26,457.6062445139829,-20.0,4059.0,13.032015727504737,0.0,72.16496276855469,10.525291095709097
Sabah,Kota Belud,spices,ginger,turmeric,calamondin_lime,lemon_grass,lime,6.3497629,116.4292891,7.93,28.41,74.0,77.88,12408811.45,889.2,1677.74,24.55,32.92,7461.26,457.6062445139829,-20.0,4059.0,13.032015727504737,0.0,72.16496276855469,10.525291095709097
Sabah,Kota Belud,vegetable,pumpkin,mustard,angled_loofah,brinjal,long_bean,6.3497629,116.4292891,7.93,28.41,74.0,77.88,12408811.45,889.2,1677.74,24.55,32.92,7461.26,457.6062445139829,-20.0,4059.0,13.032015727504737,0.0,72.16496276855469,10.525291095709097
Sabah,Kota Kinabalu,cash_crops,cassava,groundnuts,sweet_corn,sweet_potato,yam,5.9780066,116.0728988,8.15,28.53,78.31,79.57,11608285.34,1101.4,1484.18,26.18,31.2,6934.58,216.3045481970244,-34.0,1408.0,10.67270923649535,0.0,38.92527770996094,8.027509185762076
Sabah,Kota Kinabalu,fruit,durian,mangosteen,jackfruit,pineapple,rambutan,5.9780066,116.0728988,8.15,28.53,78.31,79.57,11608285.34,1101.4,1484.18,26.18,31.2,6934.58,216.3045481970244,-34.0,1408.0,10.67270923649535,0.0,38.92527770996094,8.027509185762076
Sabah,Kota Kinabalu,industrial_crops,coconut,coffee,sago,tea,,5.9780066,116.0728988,8.15,28.53,78.31,79.57,11608285.34,1101.4,1484.18,26.18,31.2,6934.58,216.3045481970244,-34.0,1408.0,10.67270923649535,0.0,38.92527770996094,8.027509185762076
Sabah,Kota Kinabalu,spices,black_pepper,calamondin_lime,cinnamon,ginger,greater_galangal,5.9780066,116.0728988,8.15,28.53,78.31,79.57,11608285.34,1101.4,1484.18,26.18,31.2,6934.58,216.3045481970244,-34.0,1408.0,10.67270923649535,0.0,38.92527770996094,8.027509185762076
Sabah,Kota Kinabalu,vegetable,mustard,brinjal,cucumber,ladys_finger,long_bean,5.9780066,116.0728988,8.15,28.53,78.31,79.57,11608285.34,1101.4,1484.18,26.18,31.2,6934.58,216.3045481970244,-34.0,1408.0,10.67270923649535,0.0,38.92527770996094,8.027509185762076
Sabah,Kota Marudu,cash_crops,sweet_corn,sweet_potato,cassava,yam,groundnuts,6.4951419,116.7617535,8.02,28.13,75.45,79.4,12507315.8,707.0,1573.94,24.76,32.76,6967.36,396.0971159002375,-8.0,2203.0,11.888010437208408,0.0,53.66893005371094,7.634312482057585
Sabah,Kota Marudu,fruit,banana,durian,jackfruit,watermelon,guava,6.4951419,116.7617535,8.02,28.13,75.45,79.4,12507315.8,707.0,1573.94,24.76,32.76,6967.36,396.0971159002375,-8.0,2203.0,11.888010437208408,0.0,53.66893005371094,7.634312482057585
Sabah,Kota Marudu,industrial_crops,coconut,coffee,sago,tea,,6.4951419,116.7617535,8.02,28.13,75.45,79.4,12507315.8,707.0,1573.94,24.76,32.76,6967.36,396.0971159002375,-8.0,2203.0,11.888010437208408,0.0,53.66893005371094,7.634312482057585
Sabah,Kota Marudu,spices,ginger,lemon_grass,black_pepper,turmeric,calamondin_lime,6.4951419,116.7617535,8.02,28.13,75.45,79.4,12507315.8,707.0,1573.94,24.76,32.76,6967.36,396.0971159002375,-8.0,2203.0,11.888010437208408,0.0,53.66893005371094,7.634312482057585
Sabah,Kota Marudu,vegetable,wax_gourd,angled_loofah,long_bean,mustard,brinjal,6.4951419,116.7617535,8.02,28.13,75.45,79.4,12507315.8,707.0,1573.94,24.76,32.76,6967.36,396.0971159002375,-8.0,2203.0,11.888010437208408,0.0,53.66893005371094,7.634312482057585
Sabah,Kuala Penyu,cash_crops,cassava,groundnuts,sweet_corn,sweet_potato,yam,5.5675507,115.6008534,8.22,27.74,83.07,85.17,12024204.93,1588.3,1531.87,24.96,31.83,7339.1,18.160570437936084,-17.0,139.0,1.7561017710908968,0.0,20.791486740112305,1.838067959634304
Sabah,Kuala Penyu,fruit,banana,mango,rambutan,durian,cempedak,5.5675507,115.6008534,8.22,27.74,83.07,85.17,12024204.93,1588.3,1531.87,24.96,31.83,7339.1,18.160570437936084,-17.0,139.0,1.7561017710908968,0.0,20.791486740112305,1.838067959634304
Sabah,Kuala Penyu,industrial_crops,sago,coconut,coffee,tea,,5.5675507,115.6008534,8.22,27.74,83.07,85.17,12024204.93,1588.3,1531.87,24.96,31.83,7339.1,18.160570437936084,-17.0,139.0,1.7561017710908968,0.0,20.791486740112305,1.838067959634304
Sabah,Kuala Penyu,spices,black_pepper,calamondin_lime,cinnamon,ginger,greater_galangal,5.5675507,115.6008534,8.22,27.74,83.07,85.17,12024204.93,1588.3,1531.87,24.96,31.83,7339.1,18.160570437936084,-17.0,139.0,1.7561017710908968,0.0,20.791486740112305,1.838067959634304
Sabah,Kuala Penyu,vegetable,bitter_gourd,angled_loofah,cucumber,chinese_spinach,water_spinach,5.5675507,115.6008534,8.22,27.74,83.07,85.17,12024204.93,1588.3,1531.87,24.96,31.83,7339.1,18.160570437936084,-17.0,139.0,1.7561017710908968,0.0,20.791486740112305,1.838067959634304
Sabah,Kudat,cash_crops,sweet_corn,sweet_corn,cassava,groundnuts,groundnuts,6.8824598,116.8494435,7.95,28.06,78.14,81.04,12738077.32,744.2,1584.71,25.06,32.37,7210.83,51.97272530202616,-6.0,526.0,5.054474463345805,0.0,37.82686996459961,4.587585687904928
Sabah,Kudat,fruit,banana,banana,jackfruit,rambutan,watermelon,6.8824598,116.8494435,7.95,28.06,78.14,81.04,12738077.32,744.2,1584.71,25.06,32.37,7210.83,51.97272530202616,-6.0,526.0,5.054474463345805,0.0,37.82686996459961,4.587585687904928
Sabah,Kudat,industrial_crops,coconut,coconut,coffee,coffee,sago,6.8824598,116.8494435,7.95,28.06,78.14,81.04,12738077.32,744.2,1584.71,25.06,32.37,7210.83,51.97272530202616,-6.0,526.0,5.054474463345805,0.0,37.82686996459961,4.587585687904928
Sabah,Kudat,spices,calamondin_lime,lime,ginger,black_pepper,black_pepper,6.8824598,116.8494435,7.95,28.06,78.14,81.04,12738077.32,744.2,1584.71,25.06,32.37,7210.83,51.97272530202616,-6.0,526.0,5.054474463345805,0.0,37.82686996459961,4.587585687904928
Sabah,Kudat,vegetable,wax_gourd,mustard,brinjal,cucumber,long_bean,6.8824598,116.8494435,7.95,28.06,78.14,81.04,12738077.32,744.2,1584.71,25.06,32.37,7210.83,51.97272530202616,-6.0,526.0,5.054474463345805,0.0,37.82686996459961,4.587585687904928
Sabah,Kunak,cash_crops,cassava,groundnuts,sweet_corn,sweet_potato,yam,4.6838807,118.2475984,8.0,28.3,80.2,84.0,12779773.19,1262.4,1471.95,25.73,31.97,6880.83,167.8581014008342,-4.0,740.0,6.489996491043807,0.0,49.58819580078125,5.48199827154059
Sabah,Kunak,fruit,banana,watermelon,pineapple,salak,langsat,4.6838807,118.2475984,8.0,28.3,80.2,84.0,12779773.19,1262.4,1471.95,25.73,31.97,6880.83,167.8581014008342,-4.0,740.0,6.489996491043807,0.0,49.58819580078125,5.48199827154059
Sabah,Kunak,industrial_crops,coconut,coffee,sago,tea,,4.6838807,118.2475984,8.0,28.3,80.2,84.0,12779773.19,1262.4,1471.95,25.73,31.97,6880.83,167.8581014008342,-4.0,740.0,6.489996491043807,0.0,49.58819580078125,5.48199827154059
Sabah,Kunak,spices,calamondin_lime,black_pepper,cinnamon,ginger,greater_galangal,4.6838807,118.2475984,8.0,28.3,80.2,84.0,12779773.19,1262.4,1471.95,25.73,31.97,6880.83,167.8581014008342,-4.0,740.0,6.489996491043807,0.0,49.58819580078125,5.48199827154059
Sabah,Kunak,vegetable,birds_eye_chili,sweet_shoot,angled_loofah,bitter_gourd,bottle_gourd,4.6838807,118.2475984,8.0,28.3,80.2,84.0,12779773.19,1262.4,1471.95,25.73,31.97,6880.83,167.8581014008342,-4.0,740.0,6.489996491043807,0.0,49.58819580078125,5.48199827154059
Sabah,Lahad Datu,cash_crops,cassava,sweet_corn,yam,sweet_potato,yambean,5.0215726,118.3275533,7.81,28.29,79.27,81.57,12323859.12,1108.0,1474.69,26.09,31.55,6865.2,201.3116687085281,-8.0,1286.0,7.708824212387771,0.0,45.78859329223633,6.754303674641847
Sabah,Lahad Datu,fruit,banana,guava,papaya,watermelon,dragon_fruit,5.0215726,118.3275533,7.81,28.29,79.27,81.57,12323859.12,1108.0,1474.69,26.09,31.55,6865.2,201.3116687085281,-8.0,1286.0,7.708824212387771,0.0,45.78859329223633,6.754303674641847
Sabah,Lahad Datu,industrial_crops,coconut,coffee,sago,tea,,5.0215726,118.3275533,7.81,28.29,79.27,81.57,12323859.12,1108.0,1474.69,26.09,31.55,6865.2,201.3116687085281,-8.0,1286.0,7.708824212387771,0.0,45.78859329223633,6.754303674641847
Sabah,Lahad Datu,spices,calamondin_lime,turmeric,ginger,lemon_grass,pink_cone_ginger,5.0215726,118.3275533,7.81,28.29,79.27,81.57,12323859.12,1108.0,1474.69,26.09,31.55,6865.2,201.3116687085281,-8.0,1286.0,7.708824212387771,0.0,45.78859329223633,6.754303674641847
Sabah,Lahad Datu,vegetable,mustard,chinese_spinach,sweet_shoot,brinjal,water_spinach,5.0215726,118.3275533,7.81,28.29,79.27,81.57,12323859.12,1108.0,1474.69,26.09,31.55,6865.2,201.3116687085281,-8.0,1286.0,7.708824212387771,0.0,45.78859329223633,6.754303674641847
Sabah,Nabawan,cash_crops,cassava,yam,groundnuts,sweet_corn,sweet_potato,5.0397345,116.4258286,8.13,26.01,82.25,79.48,12610696.03,967.6,1522.13,22.03,31.29,6973.49,629.0327435853461,91.0,1860.0,13.373422309986744,0.0,49.71455383300781,6.706622654232772
Sabah,Nabawan,fruit,durian,mangosteen,banana,rambutan,pineapple,5.0397345,116.4258286,8.13,26.01,82.25,79.48,12610696.03,967.6,1522.13,22.03,31.29,6973.49,629.0327435853461,91.0,1860.0,13.373422309986744,0.0,49.71455383300781,6.706622654232772
Sabah,Nabawan,industrial_crops,coffee,coconut,coconut,sago,sago,5.0397345,116.4258286,8.13,26.01,82.25,79.48,12610696.03,967.6,1522.13,22.03,31.29,6973.49,629.0327435853461,91.0,1860.0,13.373422309986744,0.0,49.71455383300781,6.706622654232772
Sabah,Nabawan,spices,black_pepper,black_pepper,calamondin_lime,calamondin_lime,cinnamon,5.0397345,116.4258286,8.13,26.01,82.25,79.48,12610696.03,967.6,1522.13,22.03,31.29,6973.49,629.0327435853461,91.0,1860.0,13.373422309986744,0.0,49.71455383300781,6.706622654232772
Sabah,Nabawan,vegetable,angled_loofah,birds_eye_chili,bitter_gourd,bottle_gourd,brinjal,5.0397345,116.4258286,8.13,26.01,82.25,79.48,12610696.03,967.6,1522.13,22.03,31.29,6973.49,629.0327435853461,91.0,1860.0,13.373422309986744,0.0,49.71455383300781,6.706622654232772
Sabah,Papar,cash_crops,sweet_corn,cassava,groundnuts,sweet_potato,yam,5.7330227,115.9320971,8.04,27.29,81.73,86.71,11473922.73,1952.2,1435.74,23.91,31.25,6944.5,300.8482626935781,-5.0,1436.0,11.180129051492823,0.0,41.63284683227539,8.26889714027901
Sabah,Papar,fruit,watermelon,banana,durian,guava,mango,5.7330227,115.9320971,8.04,27.29,81.73,86.71,11473922.73,1952.2,1435.74,23.91,31.25,6944.5,300.8482626935781,-5.0,1436.0,11.180129051492823,0.0,41.63284683227539,8.26889714027901
Sabah,Papar,industrial_crops,coconut,sago,coffee,tea,,5.7330227,115.9320971,8.04,27.29,81.73,86.71,11473922.73,1952.2,1435.74,23.91,31.25,6944.5,300.8482626935781,-5.0,1436.0,11.180129051492823,0.0,41.63284683227539,8.26889714027901
Sabah,Papar,spices,calamondin_lime,lime,lemon_grass,black_pepper,cinnamon,5.7330227,115.9320971,8.04,27.29,81.73,86.71,11473922.73,1952.2,1435.74,23.91,31.25,6944.5,300.8482626935781,-5.0,1436.0,11.180129051492823,0.0,41.63284683227539,8.26889714027901
Sabah,Papar,vegetable,mustard,ladys_finger,cucumber,brinjal,bitter_gourd,5.7330227,115.9320971,8.04,27.29,81.73,86.71,11473922.73,1952.2,1435.74,23.91,31.25,6944.5,300.8482626935781,-5.0,1436.0,11.180129051492823,0.0,41.63284683227539,8.26889714027901
Sabah,Penampang,cash_crops,sweet_corn,cassava,groundnuts,sweet_potato,yam,5.9053514,116.1044142,8.15,28.57,78.31,79.57,11603546.96,1101.4,1485.25,26.24,31.25,6934.62,525.7677760140693,-7.0,1963.0,15.42611981376574,0.0,36.88412094116211,7.465231567858514
Sabah,Penampang,fruit,pineapple,banana,durian,rambutan,dragon_fruit,5.9053514,116.1044142,8.15,28.57,78.31,79.57,11603546.96,1101.4,1485.25,26.24,31.25,6934.62,525.7677760140693,-7.0,1963.0,15.42611981376574,0.0,36.88412094116211,7.465231567858514
Sabah,Penampang,industrial_crops,coconut,coffee,sago,tea,,5.9053514,116.1044142,8.15,28.57,78.31,79.57,11603546.96,1101.4,1485.25,26.24,31.25,6934.62,525.7677760140693,-7.0,1963.0,15.42611981376574,0.0,36.88412094116211,7.465231567858514
Sabah,Penampang,spices,lemon_grass,greater_galangal,calamondin_lime,ginger,black_pepper,5.9053514,116.1044142,8.15,28.57,78.31,79.57,11603546.96,1101.4,1485.25,26.24,31.25,6934.62,525.7677760140693,-7.0,1963.0,15.42611981376574,0.0,36.88412094116211,7.465231567858514
Sabah,Penampang,vegetable,mustard,long_bean,cucumber,brinjal,bitter_gourd,5.9053514,116.1044142,8.15,28.57,78.31,79.57,11603546.96,1101.4,1485.25,26.24,31.25,6934.62,525.7677760140693,-7.0,1963.0,15.42611981376574,0.0,36.88412094116211,7.465231567858514
Sabah,Pitas,cash_crops,cassava,sweet_corn,groundnuts,sweet_potato,yam,6.7303182,117.054365,7.81,28.05,78.14,81.04,12738077.32,744.2,1584.54,25.06,32.37,7210.83,84.78760597933929,-8.0,718.0,5.681293017039759,0.0,36.94472503662109,5.565920772646549
Sabah,Pitas,fruit,banana,cempedak,mango,pineapple,rambutan,6.7303182,117.054365,7.81,28.05,78.14,81.04,12738077.32,744.2,1584.54,25.06,32.37,7210.83,84.78760597933929,-8.0,718.0,5.681293017039759,0.0,36.94472503662109,5.565920772646549
Sabah,Pitas,industrial_crops,coconut,coffee,sago,tea,,6.7303182,117.054365,7.81,28.05,78.14,81.04,12738077.32,744.2,1584.54,25.06,32.37,7210.83,84.78760597933929,-8.0,718.0,5.681293017039759,0.0,36.94472503662109,5.565920772646549
Sabah,Pitas,spices,calamondin_lime,black_pepper,cinnamon,ginger,greater_galangal,6.7303182,117.054365,7.81,28.05,78.14,81.04,12738077.32,744.2,1584.54,25.06,32.37,7210.83,84.78760597933929,-8.0,718.0,5.681293017039759,0.0,36.94472503662109,5.565920772646549
Sabah,Pitas,vegetable,birds_eye_chili,long_bean,sweet_shoot,angled_loofah,bitter_gourd,6.7303182,117.054365,7.81,28.05,78.14,81.04,12738077.32,744.2,1584.54,25.06,32.37,7210.83,84.78760597933929,-8.0,718.0,5.681293017039759,0.0,36.94472503662109,5.565920772646549
Sabah,Putatan,cash_crops,cassava,groundnuts,sweet_corn,sweet_potato,yam,5.8833333,116.05,8.15,28.63,78.31,79.57,11603546.96,1101.4,1486.59,26.28,31.3,6934.62,19.029352226720647,-7.0,210.0,2.9689721247232286,0.0,23.967914581298828,3.9834313968418473
Sabah,Putatan,fruit,banana,guava,cempedak,ciku,dokong,5.8833333,116.05,8.15,28.63,78.31,79.57,11603546.96,1101.4,1486.59,26.28,31.3,6934.62,19.029352226720647,-7.0,210.0,2.9689721247232286,0.0,23.967914581298828,3.9834313968418473
Sabah,Putatan,industrial_crops,coconut,coffee,sago,tea,,5.8833333,116.05,8.15,28.63,78.31,79.57,11603546.96,1101.4,1486.59,26.28,31.3,6934.62,19.029352226720647,-7.0,210.0,2.9689721247232286,0.0,23.967914581298828,3.9834313968418473
Sabah,Putatan,spices,black_pepper,calamondin_lime,cinnamon,ginger,greater_galangal,5.8833333,116.05,8.15,28.63,78.31,79.57,11603546.96,1101.4,1486.59,26.28,31.3,6934.62,19.029352226720647,-7.0,210.0,2.9689721247232286,0.0,23.967914581298828,3.9834313968418473
Sabah,Putatan,vegetable,mustard,ladys_finger,red_chilli,bitter_gourd,brinjal,5.8833333,116.05,8.15,28.63,78.31,79.57,11603546.96,1101.4,1486.59,26.28,31.3,6934.62,19.029352226720647,-7.0,210.0,2.9689721247232286,0.0,23.967914581298828,3.9834313968418473
Sabah,Ranau,cash_crops,cassava,sweet_potato,yam,sweet_corn,groundnuts,5.9511437,116.6662881,8.03,22.42,86.11,84.1,11985398.99,1519.6,1297.93,19.03,26.8,6516.55,683.1082515579169,41.0,4000.0,15.575162533248744,0.0,63.000484466552734,7.870795468538931
Sabah,Ranau,fruit,banana,durian,papaya,pineapple,jackfruit,5.9511437,116.6662881,8.03,22.42,86.11,84.1,11985398.99,1519.6,1297.93,19.03,26.8,6516.55,683.1082515579169,41.0,4000.0,15.575162533248744,0.0,63.000484466552734,7.870795468538931
Sabah,Ranau,industrial_crops,coconut,coffee,sago,tea,,5.9511437,116.6662881,8.03,22.42,86.11,84.1,11985398.99,1519.6,1297.93,19.03,26.8,6516.55,683.1082515579169,41.0,4000.0,15.575162533248744,0.0,63.000484466552734,7.870795468538931
Sabah,Ranau,spices,ginger,lime,lemon_grass,calamondin_lime,pink_cone_ginger,5.9511437,116.6662881,8.03,22.42,86.11,84.1,11985398.99,1519.6,1297.93,19.03,26.8,6516.55,683.1082515579169,41.0,4000.0,15.575162533248744,0.0,63.000484466552734,7.870795468538931
Sabah,Ranau,vegetable,cabbage,spring_onion,mustard,chinese_cabbage,tomato,5.9511437,116.6662881,8.03,22.42,86.11,84.1,11985398.99,1519.6,1297.93,19.03,26.8,6516.55,683.1082515579169,41.0,4000.0,15.575162533248744,0.0,63.000484466552734,7.870795468538931
